City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,sabzevar,36.2126,57.6819,277.75,45,75,5.14,IR,1733728545
367,quellon,-43.1167,-73.6167,279.21,88,5,2.15,CL,1733728546
368,caetite,-14.0694,-42.475,289.47,74,0,2.32,BR,1733728547
369,general acha,-37.377,-64.6043,289.34,68,100,7.22,AR,1733728548
370,crane,31.3974,-102.3501,285.49,32,0,4.86,US,1733728549
371,fale old settlement,-9.3852,-171.2468,301.36,73,100,4.76,TK,1733728550
372,proletarskiy,50.7914,35.7731,274.26,88,100,5.04,RU,1733728551
373,freetown,8.484,-13.2299,297.79,69,100,1.66,SL,1733728552
374,dabai,11.4765,5.2063,292.42,24,8,4.96,NG,1733728553
375,presidente dutra,-5.29,-44.49,296.57,83,11,1.61,BR,1733728554
376,kuzhener,56.8111,48.9128,267.76,93,98,4.94,RU,1733728555
377,robore,-18.3333,-59.75,293.86,97,100,0.41,BO,1733728556
378,fabens,31.5023,-106.1586,283.43,36,0,4.11,US,1733728558
379,kargasok,59.0556,80.8572,261.42,81,100,5.82,RU,1733728559
380,kaiama,9.6225,3.9481,294.32,37,31,2.03,NG,1733728560
381,khandyga,62.6667,135.6,242.61,100,95,0.9,RU,1733728561
382,huadian,42.9633,126.7478,267.24,84,11,0.61,CN,1733728562
383,nortelandia,-14.4547,-56.8028,295.74,89,100,1.75,BR,1733728563
384,port lincoln,-34.7333,135.8667,292.39,61,1,4.87,AU,1733728564
385,bejaia,36.7559,5.0843,283.24,75,52,4.45,DZ,1733728565
386,esquel,-42.9,-71.3167,277.4,88,8,2.53,AR,1733728542
387,virginia,37.5481,-77.4467,282.06,77,40,1.54,US,1733728567
388,charleston,32.7766,-79.9309,285.38,86,20,2.06,US,1733728568
389,canlaon,10.3864,123.1964,300.02,78,43,3.52,PH,1733728569
390,bacalar,18.6667,-88.3833,293.9,91,100,1.31,MX,1733728571
391,canton,23.1167,113.25,294.77,41,19,1.61,CN,1733728498
392,bikenibeu village,1.3673,173.1241,301.13,89,75,6.17,KI,1733728574
393,chonchi,-42.6128,-73.8092,280.44,96,3,1.01,CL,1733728575
394,faya-largeau,17.9257,19.1043,294.09,22,0,4.12,TD,1733728576
395,lerwick,60.1545,-1.1494,277.79,77,100,1.26,GB,1733728577
396,shahrak,34.1074,64.3052,274.69,8,9,0.97,AF,1733728578
397,astrakhan,46.3497,48.0408,273.08,69,0,8.0,RU,1733728579
398,chelm,51.1431,23.4716,275.25,89,100,5.96,PL,1733728580
399,forbes,-33.3833,148.0167,300.05,25,100,3.65,AU,1733728581
400,collinsville,38.6703,-89.9846,283.14,96,100,3.09,US,1733728582
401,hirara,24.8,125.2833,294.07,73,75,5.66,JP,1733728583
402,tazacorte,28.629,-17.9293,292.69,73,75,5.66,ES,1733728584
403,port moresby,-9.4431,147.1797,298.83,94,75,2.06,PG,1733728585
404,mwaro,-3.5,29.6667,292.33,67,19,1.06,BI,1733728586
405,butare,-2.5967,29.7394,293.87,65,11,0.6,RW,1733728587
406,san pedro,14.35,121.0167,302.72,82,100,2.24,PH,1733728464
407,pelaya,8.6882,-73.6645,295.49,84,4,1.52,CO,1733728591
408,nuuk,64.1835,-51.7216,271.49,80,75,12.35,GL,1733728339
409,jagna,9.6531,124.3697,299.46,82,99,5.22,PH,1733728593
410,sentjur,46.2172,15.3975,276.55,87,100,1.56,SI,1733728594
411,simpang,-1.2667,104.0833,305.08,55,100,3.83,ID,1733728595
412,melfort,52.8667,-104.6177,270.22,93,99,4.12,CA,1733728596
413,posse,-14.0931,-46.3694,294.37,70,5,1.35,BR,1733728597
414,sao joao de pirabas,-0.7747,-47.1772,298.43,87,100,3.18,BR,1733728598
415,taoudenni,22.6783,-3.9836,288.49,26,51,1.97,ML,1733728599
416,kenai,60.5544,-151.2583,275.38,94,40,2.06,US,1733728600
417,cole harbour,44.6724,-63.4751,274.78,86,68,4.98,CA,1733728601
418,sungai penuh,-2.0833,101.3833,300.67,50,96,3.54,ID,1733728498
419,polyarnyy,69.1989,33.4478,273.52,81,100,8.48,RU,1733728603
420,vilyuysk,63.7553,121.6247,249.37,99,100,1.68,RU,1733728605
421,zouerate,22.7187,-12.4521,290.81,12,100,2.09,MR,1733728606
422,kidal,18.4411,1.4078,287.12,17,100,4.09,ML,1733728607
423,mehekar,20.15,76.5667,298.43,26,16,4.44,IN,1733728609
424,douvres-la-delivrande,49.2947,-0.3804,281.45,76,75,4.63,FR,1733728610
425,telimele,10.9167,-13.3333,291.34,57,56,0.74,GN,1733728611
426,nova sintra,14.8667,-24.7167,297.89,71,4,3.74,CV,1733728612
427,dongola,19.1667,30.4833,297.57,18,0,7.13,SD,1733728613
428,kapuskasing,49.4169,-82.4331,258.2,85,100,2.57,CA,1733728614
429,narrabri,-30.3167,149.7833,302.33,46,100,0.45,AU,1733728615
430,shingu,33.7333,135.9833,283.62,56,6,0.49,JP,1733728616
431,klyuchi,52.2667,79.1667,255.86,94,92,2.18,RU,1733728619
432,namibe,-15.1961,12.1522,297.93,76,100,2.76,AO,1733728620
433,ulladulla,-35.35,150.4667,294.62,78,61,6.74,AU,1733728344
434,marco island,25.9363,-81.7157,289.15,96,100,3.71,US,1733728622
435,ulaangom,49.9811,92.0667,261.77,81,100,0.53,MN,1733728623
436,leskovac,42.9981,21.9461,278.66,88,100,0.47,RS,1733728624
437,nemuro,43.3236,145.575,272.89,66,34,10.5,JP,1733728626
438,pandan,14.0453,124.1694,299.5,91,100,7.91,PH,1733728627
439,broken hill,-31.95,141.4333,299.45,26,71,1.58,AU,1733728524
440,pierre,44.3683,-100.351,278.3,45,0,6.71,US,1733728629
441,westport,41.1415,-73.3579,278.05,79,0,1.54,US,1733728507
442,taroa,8.7058,171.2275,301.12,73,7,10.1,MH,1733728631
443,ancud,-41.8697,-73.8203,279.85,88,45,1.8,CL,1733728427
444,manggar,-2.8833,108.2667,305.22,58,100,4.82,ID,1733728633
445,surab,28.4914,66.2585,283.74,8,98,5.96,PK,1733728634
446,bapatla,15.9,80.4667,301.6,65,38,3.34,IN,1733728635
447,myanaung,18.2833,95.3167,304.55,50,100,0.79,MM,1733728636
448,frenda,35.0654,1.0495,275.92,94,100,2.49,DZ,1733728451
449,christchurch,-43.5333,172.6333,295.26,26,62,5.14,NZ,1733728622
450,kloulklubed,7.0419,134.2556,299.91,77,100,6.19,PW,1733728640
451,tyukhtet,56.5389,89.3011,255.51,91,49,2.6,RU,1733728642
452,autazes,-3.5797,-59.1306,296.82,89,61,0.68,BR,1733728643
453,terrace,54.5163,-128.6035,275.1,100,100,1.03,CA,1733728644
454,esquina,-30.0144,-59.5272,288.43,69,79,2.17,AR,1733728645
455,wahpeton,46.2652,-96.6059,274.16,100,100,5.66,US,1733728646
456,reggane,26.7158,0.1714,288.13,30,100,1.53,DZ,1733728647
457,qaqortoq,60.7167,-46.0333,265.29,90,97,1.42,GL,1733728648
458,aldan,58.6031,125.3894,258.18,96,100,2.2,RU,1733728649
459,vanimo,-2.6741,141.3028,301.71,80,10,2.57,PG,1733728650
460,vadso,70.0744,29.7487,275.24,75,75,11.32,NO,1733728651
461,ad dabbah,18.05,30.95,297.84,24,0,6.47,SD,1733728652
462,pundong,-7.9522,110.3486,302.89,70,100,4.18,ID,1733728653
463,tabou,4.423,-7.3528,299.1,81,25,1.23,CI,1733728519
464,alvaraes,-3.2208,-64.8042,295.65,99,100,0.94,BR,1733728655
465,poxoreo,-15.8372,-54.3892,295.32,83,96,1.55,BR,1733728558
466,ji'an,27.1172,114.9793,287.11,44,0,2.35,CN,1733728657
467,sola,-13.8833,167.55,300.47,81,100,7.17,VU,1733728658
468,alotau,-10.3069,150.4462,302.98,66,82,1.71,PG,1733728659
469,antofagasta,-23.65,-70.4,288.75,81,66,0.84,CL,1733728569
470,yinchuan,38.4681,106.2731,272.85,31,100,3.32,CN,1733728663
471,ban houakhoua,20.2453,100.4547,303.35,47,100,1.84,LA,1733728664
472,san antonio de pale,-1.4014,5.6325,299.87,80,98,2.48,GQ,1733728665
473,coxim,-18.5067,-54.76,298.02,77,100,0.84,BR,1733728666
474,kirando,-7.4167,30.6,298.86,68,16,2.54,TZ,1733728667
475,aripuana,-9.1667,-60.6333,294.81,99,8,0.34,BR,1733728668
476,hawick,55.4227,-2.7867,279.88,87,31,3.99,GB,1733728669
477,illizi,26.4833,8.4667,287.31,16,13,1.13,DZ,1733728670
478,buala,-8.145,159.5921,301.51,79,26,1.45,SB,1733728671
479,port blair,11.6667,92.75,302.17,79,75,3.09,IN,1733728672
480,hasaki,35.7333,140.8333,284.25,28,0,1.67,JP,1733728673
481,rumonge,-3.9736,29.4386,298.37,65,31,0.88,BI,1733728674
482,uyuni,-20.4597,-66.825,285.58,47,100,5.48,BO,1733728675
483,playa del ingles,27.7567,-15.5787,293.01,76,100,2.82,ES,1733728629
484,kone,-21.0595,164.8658,301.53,64,48,2.35,NC,1733728677
485,mutum biyu,8.6333,10.7667,296.95,29,96,2.56,NG,1733728678
486,ceres,37.5949,-120.9577,281.46,99,100,3.09,US,1733728680
487,san agustin de valle fertil,-30.6335,-67.4682,287.81,74,65,2.02,AR,1733728681
488,souk ahras,36.2864,7.9511,276.28,85,6,3.01,DZ,1733728682
489,rawai,7.7797,98.3253,301.13,73,100,2.66,TH,1733728683
490,port-gentil,-0.7193,8.7815,299.07,87,99,2.95,GA,1733728684
491,cill airne,52.05,-9.5167,272.18,100,0,0.0,IE,1733728685
492,nuku'alofa,-21.1333,-175.2,298.98,88,0,9.32,TO,1733728686
493,montevideo,-34.8335,-56.1674,281.99,87,0,0.0,UY,1733728687
494,atafu village,-8.5421,-172.5159,301.72,70,100,4.51,TK,1733728688
495,xilin hot,43.9667,116.0333,265.61,72,0,3.53,CN,1733728689
496,altai,46.3722,96.2583,263.3,63,12,0.9,MN,1733728690
497,tanah rata,4.475,101.3704,289.29,100,100,0.71,MY,1733728691
498,manta,-0.95,-80.7333,296.03,83,0,2.57,EC,1733728526
499,igbeti,8.75,4.1333,295.05,33,33,2.14,NG,1733728693
500,elliot lake,46.3834,-82.6331,265.34,92,100,4.07,CA,1733728694
501,yaren,-0.5472,166.916,301.02,81,99,4.84,NR,1733728695
502,lhuentse,27.6679,91.1839,290.15,23,21,4.17,BT,1733728696
503,lobujya,27.95,86.8167,258.97,61,0,7.98,NP,1733728697
504,vetluga,57.8557,45.781,268.32,95,99,2.67,RU,1733728698
505,portland,45.5234,-122.6762,280.56,95,40,2.06,US,1733728700
506,nha trang,12.25,109.1833,301.15,77,100,5.9,VN,1733728701
507,baardheere,2.3446,42.2764,305.82,33,62,6.92,SO,1733728702
508,souillac,-20.5167,57.5167,302.36,70,40,4.63,MU,1733728703
509,plastun,44.7561,136.2939,266.29,63,9,2.36,RU,1733728704
510,deland,29.0283,-81.3031,287.56,93,0,2.19,US,1733728705
511,waterford,42.7023,-83.4027,277.84,85,100,2.06,US,1733728706
512,cotacachi,0.3,-78.2667,286.04,91,99,1.72,EC,1733728707
513,sharypovo,55.5403,89.2008,257.99,88,10,0.25,RU,1733728708
514,mogadishu,2.0371,45.3438,302.32,60,10,9.01,SO,1733728709
515,kambove,-10.8764,26.5969,293.03,82,100,1.69,CD,1733728710
516,robit,12.0167,39.6333,293.79,29,0,2.37,ET,1733728711
517,okene,7.5981,6.2318,298.3,33,76,0.29,NG,1733728712
518,corcoran,36.098,-119.5604,281.31,71,0,0.58,US,1733728713
519,okhotsk,59.3833,143.3,259.72,76,100,8.0,RU,1733728714
520,gediz,39.0417,29.41,283.84,78,100,6.06,TR,1733728715
521,ribeira brava,32.65,-17.0667,292.43,66,71,3.34,PT,1733728716
522,nantucket,41.2835,-70.0995,280.21,61,0,5.84,US,1733728717
523,deming,32.2687,-107.7586,279.09,45,0,4.12,US,1733728719
524,pokrov,55.92,39.1769,270.64,95,100,2.21,RU,1733728720
525,pangody,65.85,74.4859,259.94,91,97,7.77,RU,1733728721
526,verkhnyaya salda,58.0456,60.5533,266.52,63,100,4.49,RU,1733728696
527,sosnogorsk,63.6023,53.8817,263.62,95,100,2.61,RU,1733728723
528,sohar,24.3643,56.7468,300.16,28,4,4.12,OM,1733728724
529,amos,48.5669,-78.1162,253.94,99,100,1.42,CA,1733728725
530,pahrump,36.2083,-115.9839,280.51,30,0,0.78,US,1733728726
531,ingeniero guillermo n. juarez,-23.9,-61.85,289.86,96,100,2.23,AR,1733728728
532,alajarvi,63.0,23.8167,267.59,98,37,1.0,FI,1733728729
533,goulburn,-34.75,149.7167,293.59,36,100,0.89,AU,1733728730
534,neryungri,56.6709,124.6491,256.89,99,100,0.31,RU,1733728731
535,bu'aale,1.0833,42.5833,306.06,36,10,5.73,SO,1733728732
536,leava,-14.3,-178.1667,301.25,81,100,6.44,WF,1733728733
537,ellsworth,44.5434,-68.4195,271.78,88,20,2.06,US,1733728548
538,nenjiang,49.1833,125.2167,261.4,94,100,1.2,CN,1733728735
539,lawton,34.6087,-98.3903,276.1,100,100,0.0,US,1733728737
540,barra do bugres,-15.0725,-57.1811,295.69,89,100,1.53,BR,1733728738
541,santa marta,11.2408,-74.199,301.18,72,0,8.05,CO,1733728453
542,kangding,30.0513,101.9603,285.33,38,27,3.3,CN,1733728740
543,kailua-kona,19.6406,-155.9956,297.13,83,0,2.57,US,1733728741
544,dryden,49.7833,-92.7503,265.31,86,100,4.63,CA,1733728742
545,dolinsk,47.35,142.8,266.01,68,100,7.67,RU,1733728743
546,ghat,24.9647,10.1728,287.23,12,0,1.54,LY,1733728744
547,lautoka,-17.6167,177.4667,300.07,78,20,2.57,FJ,1733728745
548,verkhnevilyuysk,63.4453,120.3167,248.01,97,100,2.71,RU,1733728746
549,midvagur,62.0511,-7.1939,280.61,81,100,10.29,FO,1733728747
550,berdigestyakh,62.0989,126.6992,251.5,100,100,1.17,RU,1733728748
551,ilha de mocambique,-15.0342,40.7358,301.94,72,35,3.92,MZ,1733728749
552,luau,-10.7073,22.2247,291.64,94,100,1.79,AO,1733728750
553,shahritus,37.2637,68.1385,278.04,46,0,2.39,TJ,1733728751
554,taunggyi,20.7833,97.0333,297.51,51,77,4.55,MM,1733728753
555,kutum,14.2,24.6667,294.27,23,99,3.56,SD,1733728754
556,rapar,23.5667,70.6333,298.57,13,0,6.35,IN,1733728755
557,santiago de tolu,9.5239,-75.5814,297.95,87,3,1.38,CO,1733728756
558,banda aceh,5.5577,95.3222,301.95,73,99,1.7,ID,1733728758
559,nueva esperanza,15.2667,-87.6,295.18,99,100,0.5,HN,1733728759
560,ndungu,-4.3667,38.05,300.25,66,97,2.72,TZ,1733728760
561,raton,36.9034,-104.4391,276.49,45,0,2.57,US,1733728761
562,umm kaddadah,13.6017,26.6876,297.23,18,28,10.53,SD,1733728762
563,tralee,52.2704,-9.7026,272.29,100,0,0.0,IE,1733728763
564,yashikira,9.7667,3.4,293.56,31,74,2.26,NG,1733728764
565,cananea,30.95,-110.3,277.58,46,98,2.49,MX,1733728765
566,kavaratti,10.5669,72.642,300.43,80,100,5.04,IN,1733728753
567,spanish springs,39.6491,-119.7074,275.23,41,0,2.06,US,1733728767
568,gornyye klyuchi,45.25,133.5,261.88,95,14,1.88,RU,1733728768
569,kingscliff,-28.2667,153.5667,300.04,83,75,4.12,AU,1733728769
570,vorkuta,67.5,64.0,263.05,95,100,7.07,RU,1733728770
571,bandarbeyla,9.4942,50.8122,300.19,62,35,10.56,SO,1733728772
